Frame,64-bit EPG data (Hex)
20063,ef100a6f4b0000
20064,ef100a6f4b0000
20065,ef100a6f480000
20066,ef100a6f4a0000
20067,ef10026f480000
20068,ef10026f480000
20069,ef10026f480000
20070,ef10026f480000
20071,ef10026f400000
20072,ef10026f400000
20073,ef10026f400000
20074,ef10026f400000
20075,ef10026f400000
20076,ef10026f400000
20077,ef10006f400000
20078,ef10006f400000
20079,ef10006f400000
20080,ef18006f400000
20081,ef10006f400000
20082,e710006d400000
20083,ef10006f400000
20084,ef10006d400000
20085,ef10006f400000
20086,e710006d400000
20087,ef10006f400000
20088,ef10006fc00000
20089,ef10006f400000
20090,ef10006dc00000
20091,ef10006fc00000
20092,ef10006fc00000
20093,ef10006fc00000
20094,ef10006fc00000
20095,ef10006fc00000
20096,ef18006fc00000
20097,ef18006fc00000
20098,ef10006fc00000
20099,ef10006fc00000
20100,ef18006fc00000
20101,ef18006fc00000
20102,ef10006fc00000
20103,ef18006fc00000
20104,ef10006fc00000
20105,10ef18106fc08080
20106,10ef10106fc08080
20107,10ef18106fc08080
20108,90ff18106fc08080
20109,90ff18506fc08080
20110,90ff98106fc08080
20111,90ff98506fc08080
20112,90ff98506fc08080
20113,90ff90506fc08080
20114,90ff9050efc08090
20115,90ff9850efe08090
20116,90ff9850eff08090
20117,90ff9070eff08090
20118,90ff9870eff08090
20119,90ff9070fff0c090
20120,90ff9870fff4c090
20121,90ff9870fff4c090
20122,90ff9871fff5e090
20123,d0ffb871fff5e0d0
20124,d0ffb877fff5e0f0
20125,d0fff077fff5e0f0
20126,d0fff077fff5e4f0
20127,d0fff077fff5e4f0
20128,d0fff877fffde4f4
20129,f0fff177fffde4f4
20130,d1fff177fffde4f4
20131,f1fff977fffde5f4
20132,f1fff977fffde5f4
20133,f5fff977fffdedf5
20134,f7fffd77ffffedf5
20135,f7fffd7fffffedf5
20136,f7ffff7fffffedfd
20137,f7ffff7fffffedff
20138,f7ffff7fffffefff
20139,ffffff7fffffefff
20140,ffffff7fffffefff
20141,ffffff7fffffefff
20142,ffffff7fffffefff
20143,ffffff7fffffefff
20144,ffffff7fffffefff
20145,ffffff7fffffefff
20146,ffffff7fffffefff
20147,ffffff7fffffefff
20148,ffffff7fffffefff
20149,ffffff7fffffefff
20150,ffffff7fffffefff
20151,ffffff7fffffefff
20152,ffffff7fffffefff
20153,ffffff7fffffefff
20154,ffffff7fffffefff
20155,ffffff7fffffefff
20156,ffffff7fffffefff
20157,ffffff7fffffefff
20158,ffffff7fffffefff
20159,ffffff7fffffefff
20160,ffffff7fffffefff
20161,ffffff7fffffefff
20162,ffffff7fffffefff
20163,ffffff7fffffefff
20164,dfffff7fffffefff
20165,dfffff7fffefefff
20166,dfffff7fffffefff
20167,dfffff7fffffefff
20168,dfffff7fffffefff
20169,dfffff7fffffefff
20170,dfffff7fffffefff
20171,ffffff7fffffefff
20172,ffffff7fffffefff
20173,ffffff7fffffefff
20174,ffffff7fffffefff
20175,ffffff7fffffefff
20176,ffffff7fffffefff
20177,ffffff7fffffefff
20178,ffffff7fffffefff
20179,ffffff7fffffefff
20180,ffffff7fffffefff
20181,ffffff7fffffefff
20182,ffffff7fffffefff
20183,ffffff7fffffefff
20184,ffffff7fffffefff
20185,ffffff7fffffefff
20186,ffffff7fffffefff
20187,ffffff7fffffefff
20188,ffffff7fffffefff
20189,ffffff7fffffefff
20190,ffffff7fffffefff
20191,ffffff7fffffefff
20192,ffffff7fffffefff
20193,ffffff7fffffefff
20194,fdffff7fffffefff
20195,ffffff7fffffefff
20196,fdffff7fffffefff
20197,fdffff7fffffefff
20198,fdffff7fffffefff
20199,fdffff7fffffefff
20200,fdffff7fffffefff
20201,fdffff7fffffefff
20202,fdffff7fffffefff
20203,fdffff7fffffefff
20204,fdffff7fffffefff
20205,fdffff7fffffefff
20206,fdffff7fffffefff
20207,fdffff7fffffefff
20208,fdffff7fffffefff
20209,fdffff7fffffefff
20210,fdffff7fffffefff
20211,fdffff7fffffefff
20212,fdffff7fffffefff
20213,fdffff7fffffefff
20214,fdffff7fffffefff
20215,fdffff7fffffefff
20216,ffffff7fffffefff
20217,fdffff7fffffefff
20218,fdffff7fffffefff
20219,ffffff7fffffefff
20220,ffffff7fffffefff
20221,ffffff7fffffefff
20222,ffffff7fffffefff
20223,ffffff7fffffefff
20224,ffffff7fffffefff
20225,ffffff7fffffefff
20226,ffffff7fffffefff
20227,ffffff7fffffefff
20228,ffffff7fffffefff
20229,ffffff7fffffefff
20230,ffffff7fffffefff
20231,ffffff7fffffefff
20232,ffffff7fffffefff
20233,ffffff7fffffefff
20234,ffffff7fffffefff
20235,ffffff7fffffefff
20236,ffffff7fffffefff
20237,ffffff7fffffefff
20238,ffffff7fffffefff
20239,ffffff7fffffefff
20240,ffffff7fffffefff
20241,ffffff7fffffefff
20242,ffffff7fffffefff
20243,ffffff7fffffefff
20244,ffffff7fffffefff
20245,ffffff7fffffefff
20246,ffffff7fffffefff
20247,ffffff7fffffefff
20248,ffffff7fffffefff
20249,ffffff7fffffefff
20250,ffffff7fffffefff
20251,ffffff7fffffefff
20252,ffffff7f7fffefff
20253,efffff7f7fffefaf
20254,efffff7f7fffef2f
20255,efffff7f7fffaf2f
20256,efff5f7f7fff2f2f
20257,efff1f7f7fef2f2f
20258,efff1f6f7fef2f0f
20259,6fff1f6f7fef2f0b
20260,4fff1e6f7fef2f0b
20261,fef1e6f6faf2f0b
20262,fef1e6f6faf2f0b
20263,fef1e6f6faf2f0b
20264,fef1e6f6faf0f0b
20265,fef1e4f6faf0f0b
20266,fef1e4f6faf0b0b
20267,eef1e0f6faf0b0b
20268,eef1e0f6faf0b0b
20269,eef1e0f6faf0b0b
20270,eef1e0f6faf0b0b
20271,ae71e0f6faf0b0b
20272,ae71e0f6faf0b0b
20273,ae71e0f6f8f0b0b
20274,ae71e0f6f8b0b0b
20275,ae71e0f6f8b0b0b
20276,ae71e0f6f8b0b0b
20277,ae71a0f6f8b0b0b
20278,af71a0f6f8b0b0b
20279,aff1e0f6f8b0b0b
20280,aff1a0f6f8b0b0b
20281,aff1a0a6f8b0b0a
20282,aff1a0a6f8a0b0b
20283,aff1a0a6f8b0b0a
20284,aff1a0a6f8b0b0a
20285,aff1a0a6f8a0b0a
20286,aff1a0a6f8a0b0a
20287,aff1a0a6f8b0b0b
20288,aff1a0a678a0b0b
20289,1aff1a1a6f8a8b8a
20290,aff1a1a6f8a8b8b
20291,1aff1a1a6f8b8b8b
20292,1aff1a1a678a8b8b
20293,1aff1a1a678a8b8a
20294,1aff1a1a678a8b8a
20295,1aff1a1a678b8b8b
20296,1aff1a1a678a8b8b
20297,1aff1a1a778a8b8a
20298,9aff1a1a778a8b8a
20299,9aff9a1a778a8b8b
20300,9aff9a1a779a8b8b
20301,9aff9a3af7fa8b8b
20302,9aff9a3af7fa8b8b
20303,9aff9e3af7fa8b8b
20304,9aff9a3af7fa8b9b
20305,9aff9e7af7facb9b
20306,9aff9e7afffacbdb
20307,baff9a7afffecbdb
20308,baffbe7affffcbdb
20309,baffba7bffffebdb
20310,faffba7fffffebdb
20311,fafffe7fffffebdb
20312,fafffe7fffffebfb
20313,fafffe7fffffebfb
20314,fafffe7fffffeffb
20315,fafffe7fffffeffb
20316,fafffe7fffffeffb
20317,faffff7fffffefff
20318,faffff7fffffefff
20319,fbffff7fffffefff
20320,faffff7fffffefff
20321,ffffff7fffffefff
20322,ffffff7fffffefff
20323,ffffff7fffffefff
20324,ffffff7fffffefff
20325,ffffff7fffffefff
20326,ffffff7fffffefff
20327,ffffff7fffffefff
20328,ffffff7fffffefff
20329,ffffff7fffffefff
20330,ffffff7fffffefff
20331,ffffff7fffffefff
20332,ffffff7fffffefff
20333,ffffff7fffffefff
20334,ffffff7fffffefff
20335,ffffff7fffffefff
20336,ffffff7fffffefff
20337,ffffff7fffffefff
20338,ffffff7fffffefff
20339,ffffff7fffffefff
20340,ffffff7fffffefff
20341,ffffff7fffffefff
20342,ffffff7fffffefff
20343,ffffff7fffffefff
20344,ffffff7fffffefff
20345,ffffff7fffffefff
20346,ffffff7fffffefff
20347,ffffff7fffffefff
20348,ffffff7fffffefff
20349,ffffff7fffffefff
20350,ffffff7fffffefff
20351,ffffff7fffffefff
20352,ffffff7fffffefff
20353,ffffff7fffffefff
20354,ffffff7fffffefff
20355,ffffff7fffffefff
20356,ffffff7fffffefff
20357,ffffff7fffffefff
20358,ffffff7fffffefff
20359,ffffff7fffffefff
20360,ffffff7fffffefff
20361,ffffff7fffffefff
20362,ffffff7fffffefff
20363,ffffff7fffffefff
20364,ffffff7fffffefff
20365,ffffff7fffffefff
20366,ffffff7fffffefff
20367,ffffff7fffffefff
20368,ffffff7fffffefff
20369,ffffff7fffffefff
20370,ffffff7fffffefff
20371,ffffff7fffffefff
20372,ffffff7fffffefff
20373,ffffff7fffffefff
20374,ffffff7fffffefff
20375,ffffff7fffffefff
20376,ffffff7fffffefff
20377,ffffff7fffffefff
20378,ffffff7fffffefff
20379,ffffff7fffffefff
20380,ffffff7fffffefff
20381,ffffff7fffffefff
20382,ffffff7fffffefff
20383,ffffff7fffffefff
20384,ffffff7fffffefff
20385,ffffff7fffffefff
20386,ffffff7fffffefff
20387,ffffff7fffffefff
20388,ffffff7fffffefff
20389,ffffff7fffffefff
20390,ffffff7fffffefff
20391,ffffff7fffffefff
20392,ffffff7fffffefff
20393,ffffff7fffffefff
20394,ffffff7fffffefff
20395,ffffff7fffffefff
20396,ffffff7fffffefff
20397,ffffff7fffffefff
20398,ffffff7fffffefff
20399,ffffff7fffffefff
20400,ffffff7fffffefff
20401,ffffff7fffffefff
20402,ffffff7fffffefff
20403,ffffff7fffffefff
20404,ffffff7fffffefff
20405,ffffff7fffffefff
20406,fffffd7fffffefff
20407,fffffd7fffffefff
20408,fffffd7fffffefff
20409,fffffd7fffffeffe
20410,fffffd7fffffeffe
20411,ffffff7fffffeff7
20412,ffffff7fffffeff7
20413,ffffff7fffffefff
20414,ffffff7fffffefff
20415,ffffff7fffffefff
20416,fffffb7fffffefff
20417,fffffb7fffffefff
20418,fffffb7fffffefff
20419,fffffb7fffffefff
20420,fffffb7fffffefff
20421,fffffb7fffffefff
20422,fffffb7fffffefff
20423,fffffb7fffffefff
20424,fffffb7fffffefff
20425,fffffb7fffffefff
20426,fffffb7fffffefff
20427,fffffb7fffffefff
20428,fffffb7fffffefff
20429,fffffb7fffffefff
20430,fffffb7fffffefff
20431,fffffb7fffffe7ff
20432,fffffb7fffffe7ff
20433,fffffb7fffffe7ff
20434,fffffb7fffffe7ff
20435,fffffb7fffffe7ff
20436,ffffff7fffffe7ff
20437,ffffff7fffffe7ff
20438,ffffff7fffffe7ff
20439,ffffff7fffffe7ff
20440,ffffff7fffffe7ff
20441,ffffff7fffffe7ff
20442,ffffff7fffffe7ff
20443,ffffff7fffffe7ff
20444,ffffff7fffffe7ff
20445,ffffff7fffffe7ff
20446,ffffff7fffffe7ff
20447,ffffff7fffffefff
20448,ffffff7fffffefff
20449,ffffff7fffffefff
20450,ffffff7fffffefff
20451,ffffff7fffffefff
20452,ffffff7fffffefff
20453,ffffff7fffffefff
20454,ffffff7fffffefff
20455,ffffff7fffffefff
20456,ffffff7fffffefff
20457,ffffff7fffffefff
20458,ffffff7fffffefff
20459,efffff7fffffef7f
20460,efffff7fff7f6f7f
20461,efefff7fff7f6f2f
20462,efef9e6f7f7f6f0a
20463,6f6f1a6f7f7f270a
20464,4f6f1a6f6f6f270a
20465,b6f0a6f6f2f260a
20466,b6f0a6f6f2f060a
20467,a6f0a4f6f2f020a
20468,a4f0a0f6f2f020a
20469,a4f0a0f6f2f020a
20470,a4f0a0f6f0f020a
20471,a4f0a0f6f0f020a
20472,a4f0a0f6f0f020a
20473,a4f0a0f6f0f020a
20474,a4f0a0f4f0f020a
20475,a4f0a0f4f0f020a
20476,a4f0a0e4f0b020a
20477,a4f0a0e4f0b020a
20478,a4f080e4f0b020a
20479,a4f0a0e4f0b020a
20480,a4f0a0e4f0b020a
20481,84f080e4f0a020a
20482,84f080e4f0a020a
20483,84f0a0e4f0a020a
20484,84f0a0e4f0a020a
20485,847080e4f0a020a
20486,847080a4f0a020a
20487,847080a4f0a020a
20488,847080a4f0a020a
20489,847080a4f0a020a
20490,847080a4f0a020a
20491,847080a4f0a020a
20492,847080a4f0a020a
20493,847080a4f0a020a
20494,847080a4f0a020a
20495,847080a4f0a020a
20496,847080a4f0a020a
20497,847080a4f0a020a
20498,847080a0f02020a
20499,847080a0f02020a
20500,847080a0f020202
20501,847080a0f020202
20502,84708080b020202
20503,84708080f02020a
20504,847080809020202
20505,84708080f020202
20506,84708080f020202
20507,84f08080702020a
20508,847080803020202
20509,847080801020202
20510,84708080702020a
20511,84f08080302020a
20512,84f080803020202
20513,847080803020202
20514,84708080b02020a
20515,84708080f02020a
20516,84708080b020202
20517,84708080b020202
20518,84708080b020202
20519,84708080b02020a
20520,84708080b020202
20521,84708080b020202
20522,84708080b020202
20523,84708080b02020a
20524,84708080b020202
20525,84708080b020202
20526,84708080b020202
20527,84f08080b020202
20528,847080808020202
20529,84708080b020202
20530,84708080b020202
20531,84708080b02020a
20532,84f08080b020202
20533,847080808020202
20534,84708080a020202
20535,84708080b020202
20536,84f08080b020202
20537,847080808020202
20538,84708080b020202
20539,84f08080a020202
20540,84f08080a020202
20541,847080808020202
20542,84708080a020202
20543,84708080a020202
20544,84708080a020202
20545,84708080a020202
20546,84708080a020202
20547,84708080a020202
20548,847080808020202
20549,84708080a020202
20550,84708080a020202
20551,84708080a020202
20552,84708080a020202
20553,84708080a020202
20554,847080800020202
20555,84708080a020202
20556,847080800020202
20557,84708080a020202
20558,847080800020202
20559,84708080a020202
20560,847080800020202
20561,84708080a020202
20562,84708080a020202
20563,84708080a020202
20564,84708080a020202
20565,847080800020202
20566,847080800020202
20567,847080800020202
20568,84708080a020202
20569,847080800020202
20570,847080800020202
20571,847080800020202
20572,847080800020202
20573,847080808020202
20574,847080808020202
20575,847080808020202
20576,847080800020202
20577,847080808020202
20578,847080808020202
20579,84708080b020202
20580,847080808020202
20581,847080808020202
20582,847080808020202
20583,847080808020202
20584,847080808020202
20585,847080809020202
20586,847080808020202
20587,847080808020202
20588,847080808020202
20589,847080809020202
20590,847080809020202
20591,847080809020202
20592,847080809020202
20593,847080809020202
20594,847080809020202
20595,847080809020202
20596,847080809020202
20597,847080809020202
20598,847080809020202
20599,847080809020202
20600,84708080d020202
20601,84708080d020202
20602,84708084d020202
20603,84708080d020202
20604,84708080d020202
20605,84708080d020202
20606,84708080d020202
20607,84708080d020202
20608,84708080d020202
20609,84708086d020202
20610,84708086d020202
20611,84708082d020202
20612,84708082d020202
20613,84708082d020202
20614,84708086d020202
20615,847080a2d020202
20616,847080a2d020202
20617,847080a6d020202
20618,847080b6d020202
20619,847080b6d020202
20620,847080b2d020202
20621,847080b6d030202
20622,847080b6d030202
20623,847080b6f030202
20624,847080f6d030202
20625,847080b6d030202
20626,847080b6d030202
20627,847080b6f030202
20628,847080f6d030202
20629,847080f6f0b0202
20630,847080f6f0b0202
20631,a47080e6f0b020a
20632,a4f080e6f0b0202
20633,a4f080e4f0b0202
20634,a4f080e4f0b020a
20635,a4f0a0e4f0b020a
20636,a4f0a0e4f0b020a
20637,a4f0a0e4f0b020a
20638,a4f0a0e4f0b020a
20639,a4f0a0e4f0b020a
20640,a4f0a0e4f0b020a
20641,a4f0a0e4f0b020a
20642,a4f0a0e4f0b020a
20643,a4f0a0e4f0b020a
20644,a4f0a0e4f0b020a
20645,a4f0a0e4f0b020a
20646,a4f0a0e4f0b020a
20647,a4f0a0e4f0b020a
20648,a4f0a0e4f0b020a
20649,a4f0a0e4f0b020a
20650,a4f0a0e4f0b020a
20651,a4f0a0e4f0b020a
20652,a4f0a0e4f0b020a
20653,a4f0a0e4f0b020a
20654,a4f0a0e4f0b020a
20655,a4f0a0e4f0b020a
20656,a4f0a0e4f0b020a
20657,a4f0a0e4f0b020a
20658,84f0a0e4f0a020a
20659,84f0a0e4f0a020a
20660,84f0a0a4f0a020a
20661,84f0a0a4f0a020a
20662,84f0a0a4f0a020a
20663,84f0a0a4f0a020a
20664,84b080a4f0a0202
20665,84b080a4f0a0202
20666,84b080a4f0a020a
20667,84b080a4f0a020a
20668,84b080a4b0a0202
20669,84b080a4b0a0202
20670,84b080a4b0a0202
20671,84b080a0b0a0202
20672,84b080a0b0a0202
20673,84b080a0b0a0202
20674,84b080a0b0a0202
20675,84b080a0b0a0202
20676,84b080a0b0a0202
20677,84a080a4f0a0202
20678,84b080a4f0a0202
20679,84b080a4f0a0202
20680,84f080a4f0a0202
20681,84f080e6f0b0202
20682,84f080e6f2b0202
20683,86f082fffff8292
20684,18ff983fffff8292
20685,18ffb83fffffc292
20686,18ffb87fffffc292
20687,18ffb87fffffc292
20688,18ffb87fffffc2d2
20689,38ffb87fffffc2d2
20690,38ffb87fffffc2d2
20691,38ffb87fffffc2d2
20692,b8ffb87fffffc2d2
20693,b8ffb87fffffc2d2
20694,b8ffb87fffffc2d2
20695,b8ffb87ffffec2d2
20696,b8ffb87ffff6c2d2
20697,b8ffb87ffffec2d2
20698,b8ffb87ffff6c2d2
20699,b8ffb87ffff6c2d0
20700,b8ffb87ffff6c2d0
20701,b0ffb87ffff6c2d2
20702,b8ffb87ffff6c2d2
20703,b8ffb87ffff6c2d2
20704,b8ffb87ffff6c2d0
20705,b8ffb87ffff6c2d0
20706,b8ffb87ffff6c2d0
20707,b8ffb87ffff6c2d2
20708,b0ffb87ffff6c2d0
20709,b0ffb87ffff6c2d0
20710,b8ffb87ffff6c2d0
20711,b8ff987ffff6c2d0
20712,b0ff987ffffec2c0
20713,b0ff987ffffec282
20714,b8ff987ffffec282
20715,a8ff987ffffec282
20716,a0ff987f7ffec280
20717,80ff987f7feec200
20718,88ff986f7fee8202
20719,88ff986f7fee0202
20720,88ff186f7fef0200
20721,88ff186f7fef0200
20722,88ff186f7fef0202
20723,88ff186f7fef0202
20724,88ff186f6fef0202
20725,88ff186f6fef0202
20726,88ff186f6fef0202
20727,88ff186f6fef0202
20728,88ff186f6fef0202
20729,88ff182f6fef0202
20730,88ff182f6fef0202
20731,8ff180f6fef0202
20732,8ff180f6fef0202
20733,8ff180f6fef0202
20734,8ff180f6fef0202
20735,8ff180f6fef0202
20736,8ff180f6fef0202
20737,8ff180f6fef0202
20738,8ff180f6fef0202
20739,8ff180f6fef0202
20740,8ff180f6fef0202
20741,8ff180f6fef0202
20742,8ff180f6fef0202
20743,8ff180f6fef0202
20744,8ff180f6faf0202
20745,8ff180f6faf0202
20746,8ff180f6faf0202
20747,8ff180f6faf0202
20748,8ff180f6faf0202
20749,8ff180f6faf0202
20750,8ff180f6faf0202
20751,8ef180f6f8f0202
20752,8ff180f6f8f0202
20753,8ef180f6f8f0202
20754,8ff180f6f8f0202
20755,8ff180f6f8f0202
20756,8ef180f6f8b0202
20757,8ff080f6f8b0202
20758,8ff080f6f8b0202
20759,8df080e6f8b0202
20760,8cf080e6f8b0202
20761,8cf080e6f8a0202
20762,8cf080e6f8a0202
20763,8cf080e6f8a0202
20764,8df080e6f8a0202
20765,8cf080e6f8a0202
20766,8df080e6f8a0202
20767,8df080e4f8a0202
20768,8cf080e4f8a0202
20769,8cf080a4f8a0202
20770,8cf080a4f8a0202
20771,8df080a4f8a0202
20772,8df080a4f8a0202
20773,8df080a4f8a0202
20774,8df080a4f8a0202
20775,8df080a4f8a0202
20776,8cf080a4f8a0202
20777,8df080a4f8a0202
20778,8df080a4f8a0202
20779,8df080a4f8a0202
20780,8df080a4f8a0202
20781,8cf080a4f8a0202
20782,8df080a4f8a0202
20783,8df080a4f8a0202
20784,8cf080a4f8a0202
20785,8cf080a4f8a0202
20786,8df080a4f8a0202
20787,8cf080a4f8a0202
20788,8cf080a4f8a0202
20789,8df080a4f8a0202
20790,8df080a4f8a0202
20791,8df080a4f8a0202
20792,8cf080a4f8a0202
20793,8df080a4f8a0202
20794,8df080a4f8a0202
20795,8df080a6f8a0202
20796,8df080a6f820202
20797,8cf080a6f820202
20798,8df080a6f820202
20799,8df080a6f820202
20800,8df080a6f820202
20801,8df080a6f820200
20802,8df080a6f820202
20803,8df080a6f820202
20804,8df080a6f820202
20805,8df080a6f820202
20806,8df080a6f820202
20807,8df080a6f820202
20808,8df080a6f820202
20809,8cf080a6f820202
20810,8df080a6f820202
20811,8df080a6f820202
20812,8df080a6f820202
20813,8df080a6f820202
20814,8df080a6f820202
20815,8df080a6f820202
20816,8df080a6f820200
20817,8df080a6f820202
20818,8df080a6f820202
20819,8df080a6f820202
20820,8cf080a6f820200
20821,8df080a6f820200
20822,8cf080a6f820202
20823,8df080a6f820202
20824,8cf080a6f820202
20825,8df080a6f820200
20826,8df080a6f820202
20827,8df080a6f820202
20828,8df080a6f820200
20829,8cf080a6f820202
20830,8df080a6f820202
20831,8df080a6f820202
20832,8df080a6f820200
20833,8cf080a6f820200
20834,8df080a6f820202
20835,8df080a6f820202
20836,8cf080a6f820200
20837,8df080a6f820202
20838,8df080a6f820202
20839,8df080a6f820202
20840,8df080a6f820200
20841,8cf080a6f820200
20842,8df080a6f820202
20843,8df080a6f820202
20844,8cf080a6f820202
20845,8df080a6f820200
20846,8df080a6f820202
20847,8df080a6f820202
20848,8cf080a6f820202
20849,8df080a6f820202
20850,8df080a6f820202
20851,8df080a6f820202
20852,8cf080a6f820202
20853,8cf080a6f820200
20854,8df080a6f8a0200
20855,8df080a6f820202
20856,8df080a6f820200
20857,8df080a6f8a0200
20858,8df080a6f8a0202
20859,8cf080a6f8a0202
20860,8cf080a6f8a0202
20861,8cf080a6f8a0200
20862,8df080a6f8a0202
20863,8df080a6f8a0202
20864,8cf080a6f8a0200
20865,8cf080a6f8a0202
20866,8df080a6f8a0202
20867,8df080a6f8a0202
20868,8cf080a6f8a0202
20869,8cf080a6f8a0202
20870,8df080a6f8a0202
20871,8cf080a6f8a0202
20872,8df080a6f8a0200
20873,8df080a6f8a0202
20874,8df080a6f8a0202
20875,8df080a6f8a0202
20876,8cf080a6f8a0202
20877,8df080a6f8a0202
20878,8cf080a6f8a0202
20879,8cf080a6f8a0202
20880,8df080a6f8a0200
20881,cf080a6f8a0202
20882,8df080a6f8a0202
20883,8df080a6f8a0202
20884,8df080a6f8a0200
20885,8cf080a6f8a0200
20886,8df080a6f8a0200
20887,8cf080a6f8a0200
20888,8df080a6f8a0200
20889,8cf080a6f8a0202
20890,8df080a6f8a0200
20891,8df080a6f8a0200
20892,8df080a6f8a0200
20893,cf080a6f8a0200
20894,8df080a6f8a0200
20895,8df080a6f8a0200
20896,8cf080a6f8a0200
20897,cf080a6f8a0200
20898,8df080a6f8a0200
20899,8df080a6f8a0202
20900,8cf080a6f8a0200
20901,8cf080a6f8a0200
20902,8df080a6f8a0200
20903,8df080a6f8a0200
20904,df080a6f8a0200
20905,8cf080a6f8a0200
20906,8df080a6f8a0200
20907,8cf080a6f8a0200
20908,8cf080a6f820200
20909,cf000a6f820200
20910,8df080a6f820200
20911,8cf080a6f820200
20912,cf080a6f820200
20913,df080a6f820200
20914,8df080a6f820200
20915,8df080a6f820200
20916,cf000a6f820200
20917,df080a6f820200
20918,8df080a6f820200
20919,8df080a6f820200
20920,cf000a6f820200
20921,df000a6f820200
20922,df080a6f820200
20923,8df081a6f820200
20924,df000a6f820200
20925,cf000a6f820200
20926,8df080a6f820200
20927,8df080a6f820200
20928,cf000a6f820200
20929,df000a6f820200
20930,8df081a6f820200
20931,8df081a6f820200
20932,df001a6f820200
20933,df000a6f820200
20934,8df001a6f820200
20935,df001a6f820200
20936,cf001a6f820200
20937,df001a6f820200
20938,df001a6f8a0200
20939,df081a6f8a0200
20940,df001a6f820200
20941,df000a6f8a0200
20942,cf001a6f8a0200
20943,8df001a6f8a0200
20944,cf001a6f8a0200
20945,cf000a6f8a0200
20946,df001a6f8a0200
20947,df001a6f8a0200
20948,df001a6f8a0200
20949,df001a6f8a0200
20950,df001a6f8a0200
20951,df001a6f8a0200
20952,cf001a6f8a0200
20953,cf001a6f8a0200
20954,df001a6f8a0200
20955,df001a6f8a0200
20956,df001a6f8a0200
20957,cf001a6f8a0200
20958,df001a6f8a0200
20959,df001a6f8a0200
20960,cf001a6f8a0200
20961,df001a6f8a0200
20962,df001e6f8a0200
20963,df001e6f8a0200
20964,cf001e6f8a0200
20965,df000e6f8a0200
20966,df001e6f8a0200
20967,df001e6f8a0200
20968,cf001e6f8a0200
20969,cf001e6f8a0200
20970,df001e6f8a0200
20971,df001e6f8e0200
20972,cf001e6f8e0200
20973,df001e6f8e0200
20974,df001e6f8e0200
20975,df001e6f8e0200
20976,df001f6f8e0200
20977,df001f6faf0200
20978,df001f6faf0200
20979,df001f6faf0200
20980,df001f6faf0200
20981,df001f6faf0200
20982,df001f6faf0200
20983,df001f6faf0200
20984,df001f6faf0200
20985,df001f6faf0200
20986,df001f6faf0200
20987,df001f6faf0200
20988,df001f6faf0200
20989,df001f6faf0200
20990,df081f6faf0200
20991,8df001f6faf0200
20992,df001f6faf0200
20993,8cf081f6f8f0200
20994,8df081f6f8f0202
20995,8df081f6f8f0a02
20996,8cf081f6f8f0a02
20997,8df081f6f8f0a02
20998,adf081f6f8f0a0a
20999,adf0a1f6f8f0a0a
21000,adf0a1f6f8f0a0a
21001,adf0a1f6f8f0a0a
21002,adf0a1f6f8f0a0a
21003,adf0a1f6f8f0a0a
21004,adf0a1f6f8f0a0a
21005,adf0a1f6f8f0a0b
21006,adf0a1f6f8f0a0b
21007,edf0a1f6f8f0a0b
21008,edf0a1f6f8f0a0b
21009,edf0a1f6f8f0a0b
21010,edf0e1f6f8f0a0b
21011,edf0e1f6f8f0a0b
21012,edf0e1f6f8f0a0b
21013,edf0e1f6faf0a0b
21014,edf0e1f6faf0b0b
21015,edf0e1f6faf0b0b
21016,edf0e1f6faf0b0b
21017,eff0e1f6faf0b0b
21018,eff0e5f6faf0b0b
21019,eff0e5f6faf0b0b
21020,eff0e5f6faf0b0b
21021,eff0e5f6faf0f0b
21022,eff0e5f6faf0f0b
21023,eff0e5f6faf0f0b
21024,eff1e5f6faf0f0b
21025,eff1e5f6faf0f0b
21026,eff1e7f6fef0f0b
21027,eff1e7f6fef0f0b
21028,eff1e7f6fef0f0b
21029,eff1e7f6fef0f0b
21030,eff1e7f6fef0f0b
21031,eff1e7f6fef0f0b
21032,eff1e7f6fef0f0b
21033,eff1e7f6fef0f0b
21034,eff1a7f6fef0f0b
21035,cff1a7f6fef0f02
21036,cff187f6fef0702
21037,cff1a7f6fef2702
21038,cff187f6fef2702
21039,cff187f6fef6702
21040,cff187f6fef6702
21041,48ff187f6fef6702
21042,48ff987f6fef6702
21043,48ff987f7fef6702
21044,48ff987f7fef6702
21045,c8ff987fffefe702
21046,e8ff987fffffe782
21047,c8ffb87fffffe3c2
21048,e8ffb87fffffe3d2
21049,f8ffb87dffffe3d2
21050,f8ffb87dfff7e3d2
21051,f8ffb87dfff7e3d2
21052,f8ffb87dfff7e2d2
21053,f8ffb87dfff7e2d2
21054,f8ffb87dfff7e2d2
21055,f8ffb87dfff7e2d2
21056,f8ffb87dfff7e2d2
21057,f8ffb87dfff7e2d2
21058,f8ffb87dfff7e2d2
21059,f8ffb87dfff7e2d2
21060,f8ffb87dfff7e2d2
21061,f8ffb87dffffe2d2
21062,f8ffb87dffffe2d2
21063,f8ffb87dffffe2d2
21064,b8ffb87dffffe2d2
21065,b8ffb87dfffee2d2
21066,b8ffb87dfffee2d2
21067,b8ffb87dfffee2d2
21068,b8ffb87dfff6e2d0
21069,b8ffb87dfffee2d2
21070,b8ffb87dfff6e2d2
21071,b8ffb87dfff6e2d0
21072,b8ffb87dfff6e2d0
